"","X","Name","Location","Cuisine","Longitude","Latitude","Award","Explanation","Min_Price...","Max_Price...","Country"
"4902",4902,"Les Petits Parisiens","Paris","Traditional Cuisine",2.3204462,48.8250001,"Bib Gourmand","Good food at moderate prices",34.307,98.189,"France"
"4903",4903,"Ahizpak Le Restaurant des Sœurs","Bidart","Modern Cuisine",-1.5776412,43.4496729,"Bib Gourmand","Good food at moderate prices",37.856,37.856,"France"
"4904",4904,"La Ferme du Vert","Wierre-Effroy","Modern Cuisine",1.751499,50.77801,"Bib Gourmand","Good food at moderate prices",59.15,59.15,"France"
"4905",4905,"Le Tiroir","Lyon","Modern Cuisine",4.8070854,45.7744378,"Bib Gourmand","Good food at moderate prices",29.575,57.967,"France"
"4906",4906,"La Safranière","Mende","Modern Cuisine",3.4486142,44.5295602,"Bib Gourmand","Good food at moderate prices",37.856,50.869,"France"
"4907",4907,"Le Cerisier","Tournon-sur-Rhône","Modern Cuisine",4.8333564,45.0658115,"Bib Gourmand","Good food at moderate prices",40.222,82.81,"France"
"4908",4908,"L'Angle Saint-Laurent","Bayeux","Modern Cuisine",-0.7008366,49.2776278,"Bib Gourmand","Good food at moderate prices",29.575,69.797,"France"
"4909",4909,"Substrat","Lyon","Modern Cuisine",4.8330838,45.7795719,"Bib Gourmand","Good food at moderate prices",31.941,56.784,"France"
"4910",4910,"Auberge La Grange aux Loups","Apremont","Modern Cuisine",2.5118115,49.2240787,"Bib Gourmand","Good food at moderate prices",40.222,66.248,"France"
"4911",4911,"La Table du Fleuve","Bourg-Charente","Market Cuisine",-0.2244992,45.6735609,"Bib Gourmand","Good food at moderate prices",40.222,40.222,"France"
"4912",4912,"Les Tables d'Augustin","Paris","Traditional Cuisine",2.3242097,48.89219,"Bib Gourmand","Good food at moderate prices",26.026,57.967,"France"
"4913",4913,"La Poutre","Bonlieu","Modern Cuisine",5.8550159,46.6003467,"Bib Gourmand","Good food at moderate prices",41.405,131.313,"France"
"4914",4914,"L'Auberge du Laminak","Montcy-Notre-Dame","Modern Cuisine",4.7498852,49.7950025,"Bib Gourmand","Good food at moderate prices",23.66,59.15,"France"
"4915",4915,"Un Grain de Saveur","Clermont-Ferrand","Modern Cuisine",3.08711,45.77707,"Bib Gourmand","Good food at moderate prices",40.222,112.385,"France"
"4916",4916,"Auberge de Combes","Combes","Modern Cuisine",3.0462342,43.6027001,"Bib Gourmand","Good food at moderate prices",30.758,76.895,"France"
"4917",4917,"Bistrot DuPont","Pont-Sainte-Marie","Traditional Cuisine",4.0985415,48.314106,"Bib Gourmand","Good food at moderate prices",22.477,79.261,"France"
"4918",4918,"Le Chardonnay","Clermont-Ferrand","Modern Cuisine",3.08635,45.77935,"Bib Gourmand","Good food at moderate prices",22.477,61.516,"France"
"4919",4919,"52 Faubourg St-Denis","Paris","Modern Cuisine",2.3540461,48.8721222,"Bib Gourmand","Good food at moderate prices",67.431,67.431,"France"
"4920",4920,"Au Petit Relais","Coligny","Traditional Cuisine",5.3456859,46.3846303,"Bib Gourmand","Good food at moderate prices",28.392,136.045,"France"
"4921",4921,"O2C","Bagnères-de-Bigorre","Market Cuisine, Modern Cuisine",0.14939,43.06378,"Bib Gourmand","Good food at moderate prices",28.392,55.601,"France"
"4922",4922,"Le Réciproque","Paris","Traditional Cuisine",2.3460972,48.891796,"Bib Gourmand","Good food at moderate prices",29.575,56.784,"France"
"4923",4923,"Le Quai","Tain-l'Hermitage","Traditional Cuisine",4.8358064,45.0695415,"Bib Gourmand","Good food at moderate prices",28.392,70.98,"France"
"4924",4924,"Les Arpents","Amboise","Modern Cuisine",0.9839722,47.4120979,"Bib Gourmand","Good food at moderate prices",30.758,61.516,"France"
"4925",4925,"La Vierge","Paris","Modern Cuisine, Market Cuisine",2.401544,48.8552315,"Bib Gourmand","Good food at moderate prices",26.026,47.32,"France"
"4926",4926,"L'Affranchi","Agen","Modern Cuisine",0.6177651,44.2056155,"Bib Gourmand","Good food at moderate prices",41.405,55.601,"France"
"4927",4927,"Auberge du Pont","Billy","Modern Cuisine",3.4258809,46.2356555,"Bib Gourmand","Good food at moderate prices",26.026,82.81,"France"
"4928",4928,"Le Poisson d'Avril","Guilvinec","Modern Cuisine",-4.286409,47.7934395,"Bib Gourmand","Good food at moderate prices",26.026,70.98,"France"
"4929",4929,"Kisin","Paris","Japanese",2.31057,48.87035,"Bib Gourmand","Good food at moderate prices",35.49,53.235,"France"
"4930",4930,"Le Garriane","Perpignan","Modern Cuisine",2.8804252,42.6974636,"Bib Gourmand","Good food at moderate prices",23.66,65.065,"France"
"4931",4931,"Auberge de la Roche","Saint-Jean-de-Linières","Traditional Cuisine",-0.6579,47.45812,"Bib Gourmand","Good food at moderate prices",28.392,65.065,"France"
"4932",4932,"Le Bac à Traille","Valence","Modern Cuisine",4.8865415,44.9325366,"Bib Gourmand","Good food at moderate prices",41.405,59.15,"France"
"4933",4933,"La Flèche d'Argent","Royat","Modern Cuisine",3.0558035,45.7674417,"Bib Gourmand","Good food at moderate prices",29.575,93.457,"France"
"4934",4934,"Le Carré de l'Ange","Saint-Lizier","Modern Cuisine",1.1373639,43.0027665,"Bib Gourmand","Good food at moderate prices",28.392,69.797,"France"
"4935",4935,"Bistrot St-Sauveur","Le Cannet","Traditional Cuisine",7.0213674,43.5762842,"Bib Gourmand","Good food at moderate prices",41.405,44.954,"France"
"4936",4936,"Au Petit Vatel","Alençon","Modern Cuisine",0.0844569,48.4324958,"Bib Gourmand","Good food at moderate prices",28.392,63.882,"France"
"4937",4937,"Le Terminus","Cruzy","Traditional Cuisine",2.95401,43.35137,"Bib Gourmand","Good food at moderate prices",27.209,80.444,"France"
"4938",4938,"Fine Gueule","Nice","Traditional Cuisine",7.2718323,43.6962694,"Bib Gourmand","Good food at moderate prices",41.405,65.065,"France"
"4939",4939,"Le Paris-Brest","Rennes","Modern Cuisine",-1.6721476,48.1034946,"Bib Gourmand","Good food at moderate prices",41.405,72.163,"France"
"4940",4940,"Le St-Georges","Palavas-les-Flots","Modern Cuisine",3.9312468,43.5265905,"Bib Gourmand","Good food at moderate prices",39.039,78.078,"France"
"4941",4941,"Saveurs de l'Abbaye","Saintes","Market Cuisine, Modern Cuisine",-0.6247263,45.7454483,"Bib Gourmand","Good food at moderate prices",23.66,65.065,"France"
"4942",4942,"Le Bréard","Honfleur","Modern Cuisine",0.232,49.4208139,"Bib Gourmand","Good food at moderate prices",40.222,85.176,"France"
"4943",4943,"Coteaux et Fourchettes","Cairanne","Modern Cuisine",4.9454338,44.202501,"Bib Gourmand","Good food at moderate prices",33.124,97.006,"France"
"4944",4944,"La Cour de Ferme","Cadenet","Provençal",5.3648604,43.748756,"Bib Gourmand","Good food at moderate prices",49.686,49.686,"France"
"4945",4945,"Bistrot Saveurs","Castres","Modern Cuisine",2.2456883,43.6054304,"Bib Gourmand","Good food at moderate prices",29.575,94.64,"France"
"4946",4946,"Mensae","Paris","Modern Cuisine",2.3856352,48.8758985,"Bib Gourmand","Good food at moderate prices",31.941,67.431,"France"
"4947",4947,"À la Route d'Argent","Bozouls","Traditional Cuisine",2.73242,44.46856,"Bib Gourmand","Good food at moderate prices",24.843,57.967,"France"
"4948",4948,"Zen","Paris","Japanese",2.3346748,48.8641048,"Bib Gourmand","Good food at moderate prices",28.392,97.006,"France"
"4949",4949,"Sellae","Paris","Modern Cuisine",2.3595742,48.8386278,"Bib Gourmand","Good food at moderate prices",26.026,70.98,"France"
"4950",4950,"Maison Joanto","Briscous","Modern Cuisine",-1.33373,43.46048,"Bib Gourmand","Good food at moderate prices",34.307,49.686,"France"
"4951",4951,"Le Grapiot","Pupillin","Modern Cuisine",5.76026,46.88357,"Bib Gourmand","Good food at moderate prices",41.405,73.346,"France"
"4952",4952,"Côté Sud","Uchaux","Modern Cuisine",4.80087,44.20862,"Bib Gourmand","Good food at moderate prices",33.124,76.895,"France"
"4953",4953,"Zest","Cesson-Sévigné","Modern Cuisine",-1.6072798,48.1155977,"Bib Gourmand","Good food at moderate prices",26.026,63.882,"France"
"4954",4954,"La Rochette","Labaroche","Modern Cuisine, Alsatian",7.1940112,48.1007117,"Bib Gourmand","Good food at moderate prices",22.477,82.81,"France"
"4955",4955,"Art'zain","Irissarry","Market Cuisine",-1.23259,43.25776,"Bib Gourmand","Good food at moderate prices",40.222,67.431,"France"
"4956",4956,"Auberge Le Centre Poitou","Coulombiers","Traditional Cuisine",0.1848401,46.4851301,"Bib Gourmand","Good food at moderate prices",40.222,112.385,"France"
"4957",4957,"Agastache","Lyon","Creative",4.8476636,45.7663928,"Bib Gourmand","Good food at moderate prices",29.575,49.686,"France"
"4958",4958,"Restaurant du Dauphin","La Ferté-Bernard","Modern Cuisine",0.650735,48.18641,"Bib Gourmand","Good food at moderate prices",27.209,100.555,"France"
"4959",4959,"Auberge La Baquère","Préneron","Traditional Cuisine",0.2525508,43.732968,"Bib Gourmand","Good food at moderate prices",40.222,59.15,"France"
"4960",4960,"Chez Guy","Gevrey-Chambertin","Traditional Cuisine",4.9696471,47.2260238,"Bib Gourmand","Good food at moderate prices",37.856,41.405,"France"
"4961",4961,"20 Eiffel","Paris","Traditional Cuisine, Modern Cuisine",2.2985472,48.8594686,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4962",4962,"La Clé des Champs","Favières","Modern Cuisine",1.6621716,50.2377902,"Bib Gourmand","Good food at moderate prices",41.405,68.614,"France"
"4963",4963,"L'Envers du Décor","Les Herbiers","Modern Cuisine",-1.0131786,46.8718586,"Bib Gourmand","Good food at moderate prices",41.405,70.98,"France"
"4964",4964,"La Table d'Angèle","La Bresse","Modern Cuisine",6.8708228,48.00006,"Bib Gourmand","Good food at moderate prices",28.392,78.078,"France"
"4965",4965,"Le Soubise","Coudekerque-Branche","Classic Cuisine",2.3827136,51.0037031,"Bib Gourmand","Good food at moderate prices",33.124,65.065,"France"
"4966",4966,"La Table de Pablo","Villars","Market Cuisine",5.4200127,43.9291305,"Bib Gourmand","Good food at moderate prices",39.039,59.15,"France"
"4967",4967,"Air Accueil","Brebières","Modern Cuisine",3.003453,50.3358,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4968",4968,"Bistrot la Coulemelle","Saint-Bonnet-le-Froid","Traditional Cuisine",4.4357631,45.1421938,"Bib Gourmand","Good food at moderate prices",40.222,65.065,"France"
"4969",4969,"Atmosphère","Chamonix-Mont-Blanc","Traditional Cuisine",6.8698599,45.9231828,"Bib Gourmand","Good food at moderate prices",35.49,130.13,"France"
"4970",4970,"Le Radis Beurre","Paris","Traditional Cuisine",2.3081096,48.8462355,"Bib Gourmand","Good food at moderate prices",46.137,63.882,"France"
"4971",4971,"La Griotte","Saules","Traditional Cuisine",6.1991298,47.1239245,"Bib Gourmand","Good food at moderate prices",34.307,59.15,"France"
"4972",4972,"La Loge Bertin","Manosque","Modern Cuisine",5.786332,43.8279928,"Bib Gourmand","Good food at moderate prices",40.222,40.222,"France"
"4973",4973,"Comptoir Breizh Café","Saint-Malo","Breton",-2.0251233,48.6479451,"Bib Gourmand","Good food at moderate prices",41.405,41.405,"France"
"4974",4974,"Insens","Saint-Etienne","Modern Cuisine",4.38869,45.440968,"Bib Gourmand","Good food at moderate prices",26.026,80.444,"France"
"4975",4975,"L'Esberit","Bizanos","Modern Cuisine",-0.3185549,43.3023651,"Bib Gourmand","Good food at moderate prices",29.575,75.712,"France"
"4976",4976,"Zorn - La Petite Auberge","Laon","Modern Cuisine",3.621604,49.5691414,"Bib Gourmand","Good food at moderate prices",42.588,72.163,"France"
"4977",4977,"Le 62","Clermont-Ferrand","Modern Cuisine",3.077339,45.7808357,"Bib Gourmand","Good food at moderate prices",21.294,55.601,"France"
"4978",4978,"Café de la Fontaine","La Turbie","Traditional Cuisine, Provençal",7.4002839,43.7455777,"Bib Gourmand","Good food at moderate prices",53.235,53.235,"France"
"4979",4979,"La Tête au Loup","Le Pin-au-Haras","Traditional Cuisine",0.1581694,48.7390573,"Bib Gourmand","Good food at moderate prices",37.856,57.967,"France"
"4980",4980,"L'Éden","Houlgate","Modern Cuisine, Traditional Cuisine",-0.0776368,49.3023239,"Bib Gourmand","Good food at moderate prices",34.307,100.555,"France"
"4981",4981,"La Part des Anges","Castres","Modern Cuisine",2.244465,43.6038911,"Bib Gourmand","Good food at moderate prices",24.843,63.882,"France"
"4982",4982,"Les Résistants","Paris","Modern Cuisine",2.3607033,48.8699714,"Bib Gourmand","Good food at moderate prices",22.477,53.235,"France"
"4983",4983,"Le Canut et les Gones","Lyon","Modern Cuisine",4.8346198,45.7785703,"Bib Gourmand","Good food at moderate prices",28.392,41.405,"France"
"4984",4984,"Lou Pinatou","Solignac-sous-Roche","Modern Cuisine",3.9982197,45.2511,"Bib Gourmand","Good food at moderate prices",37.856,63.882,"France"
"4985",4985,"PY","Lyon","Modern Cuisine",4.851688,45.7693113,"Bib Gourmand","Good food at moderate prices",29.575,41.405,"France"
"4986",4986,"Au Plaisir Ambré","Briançon","Modern Cuisine",6.6435838,44.8999664,"Bib Gourmand","Good food at moderate prices",42.588,70.98,"France"
"4987",4987,"Le Toi du Monde","Flumet","Modern Cuisine",6.5506767,45.8321663,"Bib Gourmand","Good food at moderate prices",41.405,68.614,"France"
"4988",4988,"Le Central","Roanne","Modern Cuisine",4.0636404,46.0395894,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4989",4989,"Les Petits Princes","Suresnes","Modern Cuisine",2.2193276,48.8598845,"Bib Gourmand","Good food at moderate prices",46.137,59.15,"France"
"4990",4990,"Flocon","Paris","Market Cuisine",2.3498081,48.842049,"Bib Gourmand","Good food at moderate prices",72.163,72.163,"France"
"4991",4991,"Le Pantruche","Paris","Modern Cuisine",2.3399142,48.8804947,"Bib Gourmand","Good food at moderate prices",44.954,44.954,"France"
"4992",4992,"Double Dragon","Paris","Asian",2.3797202,48.8626799,"Bib Gourmand","Good food at moderate prices",47.32,47.32,"France"
"4993",4993,"Le Kitchen","Lyon","Modern Cuisine",4.8398381,45.7485041,"Bib Gourmand","Good food at moderate prices",29.575,39.039,"France"
"4994",4994,"La Chaumière","Font-Romeu","Catalan",2.0433532,42.5052975,"Bib Gourmand","Good food at moderate prices",29.575,76.895,"France"
"4995",4995,"Le Muratore","Évian-les-Bains","Traditional Cuisine",6.5912584,46.4006543,"Bib Gourmand","Good food at moderate prices",34.307,67.431,"France"
"4996",4996,"Le Comptoir de La Butte","Plouider","Traditional Cuisine",-4.2987684,48.6110364,"Bib Gourmand","Good food at moderate prices",39.039,68.614,"France"
"4997",4997,"Le Saint-Honoré","Tours","Traditional Cuisine, Modern Cuisine",0.69749,47.39675,"Bib Gourmand","Good food at moderate prices",40.222,66.248,"France"
"4998",4998,"L'Amandier","Fréjus","Modern Cuisine",6.7369235,43.4327861,"Bib Gourmand","Good food at moderate prices",39.039,61.516,"France"
"4999",4999,"Les Arômes","Gémenos","Market Cuisine",5.6158577,43.3030826,"Bib Gourmand","Good food at moderate prices",40.222,82.81,"France"
"5000",5000,"Bistrot des Hauts de Loire","Onzain","Traditional Cuisine",1.1433334,47.5088869,"Bib Gourmand","Good food at moderate prices",46.137,69.797,"France"
"5001",5001,"Le P'tit Goustan","Auray","Modern Cuisine",-2.9786606,47.6659802,"Bib Gourmand","Good food at moderate prices",29.575,85.176,"France"
"5002",5002,"La Table d'Hôtes","Ouistreham","Modern Cuisine",-0.25908,49.28358,"Bib Gourmand","Good food at moderate prices",40.222,70.98,"France"
"5003",5003,"Chez les Anges","Paris","Classic Cuisine",2.3100155,48.8582703,"Bib Gourmand","Good food at moderate prices",43.771,100.555,"France"
"5004",5004,"Histoire Ancienne","Calais","Traditional Cuisine",1.8495831,50.9569152,"Bib Gourmand","Good food at moderate prices",29.575,59.15,"France"
"5005",5005,"Le Mail","La Rochelle","Modern Cuisine",-1.1636978,46.1560923,"Bib Gourmand","Good food at moderate prices",31.941,72.163,"France"
"5006",5006,"Auberge des Granges","Bessas","Modern Cuisine",4.3008303,44.3449906,"Bib Gourmand","Good food at moderate prices",53.235,118.3,"France"
"5007",5007,"Au Colombier","Anse","Modern Cuisine",4.725821,45.945435,"Bib Gourmand","Good food at moderate prices",40.222,87.542,"France"
"5008",5008,"Bird","Yerres","Market Cuisine",2.490678,48.7162882,"Bib Gourmand","Good food at moderate prices",37.856,37.856,"France"
"5009",5009,"Manoir de la Pommeraie","Vire","Modern Cuisine",-0.8608496,48.8297661,"Bib Gourmand","Good food at moderate prices",41.405,57.967,"France"
"5010",5010,"Auberge Metzger","Natzwiller","Traditional Cuisine",7.25798,48.43649,"Bib Gourmand","Good food at moderate prices",33.124,82.81,"France"
"5011",5011,"La Méditerranée","Paris","Seafood",2.3386558,48.8500187,"Bib Gourmand","Good food at moderate prices",43.771,106.47,"France"
"5012",5012,"Les Épices Curiens","Écouviez","Modern Cuisine",5.4564853,49.5242542,"Bib Gourmand","Good food at moderate prices",40.222,66.248,"France"
"5013",5013,"Le Margote","Le Havre","Modern Cuisine, Creative",0.1111413,49.4895114,"Bib Gourmand","Good food at moderate prices",40.222,53.235,"France"
"5014",5014,"Bistrot Lucien","Gevrey-Chambertin","Traditional Cuisine",4.9696133,47.224128,"Bib Gourmand","Good food at moderate prices",33.124,86.359,"France"
"5015",5015,"En Cuisine","Brive-la-Gaillarde","Modern Cuisine",1.5330328,45.1537272,"Bib Gourmand","Good food at moderate prices",41.405,56.784,"France"
"5016",5016,"M Restaurant","Lyon","Market Cuisine",4.8437151,45.7705693,"Bib Gourmand","Good food at moderate prices",37.856,52.052,"France"
"5017",5017,"L'Araignée Gourmande","Laragne-Montéglin","Traditional Cuisine",5.8225646,44.3149388,"Bib Gourmand","Good food at moderate prices",26.026,82.81,"France"
"5018",5018,"Le Grand Bain","Paris","Modern Cuisine",2.3787074,48.8716343,"Bib Gourmand","Good food at moderate prices",53.235,53.235,"France"
"5019",5019,"Italie là-bas","Avignon","Italian",4.8063376,43.9477652,"Bib Gourmand","Good food at moderate prices",40.222,141.96,"France"
"5020",5020,"Le Pré St-Jean","Pézenas","Modern Cuisine",3.4265699,43.4598311,"Bib Gourmand","Good food at moderate prices",41.405,94.64,"France"
"5021",5021,"La Ferme du Poulet","Villefranche-sur-Saône","Traditional Cuisine",4.7388388,45.9910681,"Bib Gourmand","Good food at moderate prices",26.026,117.117,"France"
"5022",5022,"L'Auberge des Montagnes","Pailherols","Traditional Cuisine",2.6836877,44.9504857,"Bib Gourmand","Good food at moderate prices",35.49,67.431,"France"
"5023",5023,"Le Rochetoirin","Rochetoirin","Creative",5.41223,45.5892,"Bib Gourmand","Good food at moderate prices",34.307,59.15,"France"
"5024",5024,"Le Dauphin","Caen","Modern Cuisine",-0.3647796,49.1845062,"Bib Gourmand","Good food at moderate prices",31.941,82.81,"France"
"5025",5025,"Hostellerie du Prieuré","Saint-Quirin","Traditional Cuisine, Country cooking",7.0645394,48.6099687,"Bib Gourmand","Good food at moderate prices",18.928,105.287,"France"
"5026",5026,"Le Casse Noix","Paris","Traditional Cuisine",2.2952226,48.8534216,"Bib Gourmand","Good food at moderate prices",43.771,46.137,"France"
"5027",5027,"La Maison Carrier","Chamonix-Mont-Blanc","Regional Cuisine",6.8736882,45.9251353,"Bib Gourmand","Good food at moderate prices",41.405,88.725,"France"
"5028",5028,"Le P'tit Rouquin","Niort","Traditional Cuisine",-0.456192,46.319886,"Bib Gourmand","Good food at moderate prices",22.477,53.235,"France"
"5029",5029,"L'Eau d'Oust","Rohan","Traditional Cuisine",-2.7524339,48.0728366,"Bib Gourmand","Good food at moderate prices",22.477,128.947,"France"
"5030",5030,"Le Bistrot de Villedieu","Villedieu","Provençal",5.0342051,44.2840228,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"5031",5031,"La Réserve du Presbytère","Montagne","Traditional Cuisine",-0.1297442,44.9300913,"Bib Gourmand","Good food at moderate prices",31.941,54.418,"France"
"5032",5032,"Perle des Vosges","Muhlbach-sur-Munster","Modern Cuisine",7.079408,48.0276111,"Bib Gourmand","Good food at moderate prices",24.843,81.627,"France"
"5033",5033,"Le Cygne","Gundershoffen","Modern Cuisine",7.6590408,48.9066307,"Bib Gourmand","Good food at moderate prices",40.222,68.614,"France"
"5034",5034,"La Gazette","Evreux","Modern Cuisine",1.1458837,49.025604,"Bib Gourmand","Good food at moderate prices",33.124,68.614,"France"
"5035",5035,"Mokko","Paris","Market Cuisine, Modern Cuisine",2.3424488,48.8900054,"Bib Gourmand","Good food at moderate prices",44.954,52.052,"France"
"5036",5036,"La Table d'Aimé","Rivesaltes","Modern Cuisine",2.8776854,42.7700821,"Bib Gourmand","Good food at moderate prices",40.222,46.137,"France"
"5037",5037,"L'Ô à la Bouche","Cahors","Modern Cuisine",1.44051,44.44497,"Bib Gourmand","Good food at moderate prices",35.49,53.235,"France"
"5038",5038,"Le Clos Perché","Montarcher","Creative",3.99601,45.45939,"Bib Gourmand","Good food at moderate prices",44.954,60.333,"France"
"5039",5039,"La Table de Catusseau","Pomerol","Modern Cuisine",-0.2065061,44.9234713,"Bib Gourmand","Good food at moderate prices",27.209,78.078,"France"
"5040",5040,"L'Arche de Meslay","Parçay-Meslay","Modern Cuisine",0.7138055,47.4385922,"Bib Gourmand","Good food at moderate prices",29.575,82.81,"France"
"5041",5041,"Le Cottage","Chonas-l'Amballan","Traditional Cuisine",4.805204,45.459746,"Bib Gourmand","Good food at moderate prices",37.856,65.065,"France"
"5042",5042,"Vidal","Saint-Julien-Chapteuil","Country cooking, Modern Cuisine",4.06252,45.03292,"Bib Gourmand","Good food at moderate prices",37.856,112.385,"France"
"5043",5043,"La Maison de Celou","Châteauneuf-de-Gadagne","Modern Cuisine",4.9456783,43.9288995,"Bib Gourmand","Good food at moderate prices",27.209,65.065,"France"
"5044",5044,"Simple et Meilleur","Saint-Martin-de-Belleville","Savoyard",6.5063173,45.3764595,"Bib Gourmand","Good food at moderate prices",41.405,83.993,"France"
"5045",5045,"Cartouches","Toulouse","Market Cuisine",1.4541964,43.6047402,"Bib Gourmand","Good food at moderate prices",26.026,65.065,"France"
"5046",5046,"Kalamansi","Coutances","Modern Cuisine",-1.4425987,49.0474072,"Bib Gourmand","Good food at moderate prices",24.843,60.333,"France"
"5047",5047,"Ar Maen Hir","Locronan","Traditional Cuisine",-4.2114968,48.0977773,"Bib Gourmand","Good food at moderate prices",22.477,57.967,"France"
"5048",5048,"Côté Jardin","Busnes","Modern Cuisine",2.5118117,50.582466,"Bib Gourmand","Good food at moderate prices",41.405,54.418,"France"
"5049",5049,"La Ferme de la Haute Crémonville","Saint-Étienne-du-Vauvray","Traditional Cuisine",1.2006923,49.2406241,"Bib Gourmand","Good food at moderate prices",39.039,65.065,"France"
"5050",5050,"Hôtellerie St-Jean","Saint-Jean-de-Thouars","Traditional Cuisine",-0.2073584,46.9700336,"Bib Gourmand","Good food at moderate prices",26.026,41.405,"France"
"5051",5051,"Le Boudes La Vigne","Boudes","Modern Cuisine",3.184899,45.458736,"Bib Gourmand","Good food at moderate prices",40.222,70.98,"France"
"5052",5052,"La Table de Haute-Serre","Cieurac","Modern Cuisine",1.4898894,44.3900727,"Bib Gourmand","Good food at moderate prices",41.405,130.13,"France"
"5053",5053,"Le Bistrot des Moines - Abbaye de la Bussière","La Bussière-sur-Ouche","Traditional Cuisine",4.7241787,47.215718,"Bib Gourmand","Good food at moderate prices",39.039,53.235,"France"
"5054",5054,"Manger & Dormir sur la Plage","Marennes","Seafood",-1.1357578,45.817033,"Bib Gourmand","Good food at moderate prices",37.856,53.235,"France"
"5055",5055,"L'Arbre Vert","Berrwiller","Modern Cuisine, Alsatian",7.2199651,47.8469616,"Bib Gourmand","Good food at moderate prices",33.124,104.104,"France"
"5056",5056,"Auberge du Pont de la Zorn","Weyersheim","Alsatian, Country cooking",7.80047,48.71084,"Bib Gourmand","Good food at moderate prices",37.856,59.15,"France"
"5057",5057,"La Belle Étoile","La Roque-Gageac","Traditional Cuisine",1.182383,44.825863,"Bib Gourmand","Good food at moderate prices",41.405,82.81,"France"
"5058",5058,"Pottoka","Paris","Basque, Modern Cuisine",2.3025758,48.8582083,"Bib Gourmand","Good food at moderate prices",34.307,76.895,"France"
"5059",5059,"La Pomme d'Or","Sancerre","Traditional Cuisine",2.8391881,47.3297762,"Bib Gourmand","Good food at moderate prices",29.575,65.065,"France"
"5060",5060,"Au Relais des Ménétriers","Ribeauvillé","Modern Cuisine, Traditional Cuisine",7.3251259,48.1905207,"Bib Gourmand","Good food at moderate prices",21.294,76.895,"France"
"5061",5061,"Auberge le Nézil","Saint-Lyphard","Modern Cuisine",-2.3275021,47.371565,"Bib Gourmand","Good food at moderate prices",41.405,50.869,"France"
"5062",5062,"Le Relais des Salines","Le Grand-Village-Plage","Seafood",-1.2288191,45.8621099,"Bib Gourmand","Good food at moderate prices",44.954,44.954,"France"
"5063",5063,"La Tulipe Noire","Fleury","Modern Cuisine",3.1329202,43.2299441,"Bib Gourmand","Good food at moderate prices",26.026,94.64,"France"
"5064",5064,"Le Vallon de Chérisy","Cherisy","Traditional Cuisine",1.4162886,48.746774,"Bib Gourmand","Good food at moderate prices",41.405,82.81,"France"
"5065",5065,"Les Mets d'Adélaïde","Castres","Modern Cuisine",2.2726178,43.6324663,"Bib Gourmand","Good food at moderate prices",48.503,60.333,"France"
"5066",5066,"L'Écureuil","Clermont-Ferrand","Modern Cuisine",3.0804584,45.7789926,"Bib Gourmand","Good food at moderate prices",21.294,60.333,"France"
"5067",5067,"Biscotte","Paris","Modern Cuisine",2.2913415,48.8361274,"Bib Gourmand","Good food at moderate prices",46.137,60.333,"France"
"5068",5068,"Brigade du Tigre","Paris","Asian",2.3479318,48.8734837,"Bib Gourmand","Good food at moderate prices",59.15,59.15,"France"
"5069",5069,"Les Canailles Pigalle","Paris","Modern Cuisine",2.3346319,48.8793235,"Bib Gourmand","Good food at moderate prices",46.137,76.895,"France"
"5070",5070,"Le Turenne","Beaulieu-sur-Dordogne","Modern Cuisine",1.8383361,44.9787356,"Bib Gourmand","Good food at moderate prices",20.111,68.614,"France"
"5071",5071,"Comme Chez Maman","Paris","Modern Cuisine",2.3182189,48.8876647,"Bib Gourmand","Good food at moderate prices",29.575,88.725,"France"
"5072",5072,"Le Tire Bouchon","Lorient","Traditional Cuisine",-3.3579756,47.7486582,"Bib Gourmand","Good food at moderate prices",24.843,85.176,"France"
"5073",5073,"Smørrebrød","Clermont-Ferrand","Modern Cuisine",3.08993,45.77926,"Bib Gourmand","Good food at moderate prices",23.66,76.895,"France"
"5074",5074,"Le Bastion","Lagrasse","Modern Cuisine",2.6196977,43.0891229,"Bib Gourmand","Good food at moderate prices",40.222,87.542,"France"
"5075",5075,"Les Quatre Saisons","Aurillac","Modern Cuisine",2.4469405,44.929825,"Bib Gourmand","Good food at moderate prices",42.588,85.176,"France"
"5076",5076,"Le Balcon","Combeaufontaine","Traditional Cuisine, Country cooking",5.8879472,47.7119734,"Bib Gourmand","Good food at moderate prices",39.039,88.725,"France"
